codigo;nome
0408040149;OSTECTOMIA DA PELVE
0408040157;OSTEOTOMIA DA PELVE
0408040165;RECONSTRUCAO OSTEOPLASTICA DO QUADRIL
0408040173;REDUCAO INCRUENTA C/ MANIPULACAO DE LUXACAO ESPONTANEA / PROGRESSIVA DO QUADRIL COM APLICACAO DE DISPOSITIVOS DE CONTENCAO
0408040181;REDUCAO INCRUENTA DE LUXACAO CONGENITA COXOFEMORAL
0408040190;REDUCAO INCRUENTA DE LUXACAO COXOFEMORAL TRAUMATICA / POS-ARTROPLASTIA
0408040203;REDUCAO INCRUENTA DISJUNCAO / LUXACAO / FRATURA / FRATURA-LUXACAO AO NIVEL DO ANEL PELVICO
0408040211;RETIRADA DE ENXERTO AUTOGENO DE ILIACO
0408040220;REVISAO CIRURGICA DE LUXACAO COXOFEMORAL CONGENITA
0408040238;TRANSPOSICAO / ALONGAMENTO MIOTENDINOSO DO ILIOPSOAS EM DOENCA NEUROMUSCULAR
0408040246;TRATAMENTO CIRURGICO DA AVULSAO DE TUBEROSIDADES / ESPINHAS E CRISTA ILIACA S/ LESAO DO ANEL PELVICO
0408040254;TRATAMENTO CIRURGICO DE ASSOCIACAO FRATURA / LUXACAO / FRATURA-LUXACAO / DISJUNCAO DO ANEL PELVICO
0408040262;TRATAMENTO CIRURGICO DE FRATURA / LUXACAO / FRATURA-LUXACAO / DISJUNCAO DO ANEL PELVICO ANTERO-POSTERIOR
0408040270;TRATAMENTO CIRURGICO DE FRATURA / LUXACAO / FRATURA-LUXACAO DO COCCIX
0408040289;TRATAMENTO CIRURGICO DE FRATURA / LUXACAO COXOFEMORAL C/ FRATURA DA EPIFISE FEMORAL
0408040297;TRATAMENTO CIRURGICO DE FRATURA DO ACETABULO
0408040300;TRATAMENTO CIRURGICO DE FRATURA DO SACRO
0408040319;TRATAMENTO CIRURGICO DE FRATURA-LUXACAO DA ARTICULACAO COXOFEMORAL (DUPLO ACESSO)
0408040327;TRATAMENTO CIRURGICO DE LUXACAO COXO-FEMORAL CONGENITA
0408040335;TRATAMENTO CIRURGICO DE LUXACAO COXO-FEMORAL TRAUMATICA / POS-ARTROPLASTIA
0408040343;TRATAMENTO CIRURGICO DE LUXACAO ESPONTANEA / PROGRESSIVA / PARALITICA DO QUADRIL
0408050012;AMPUTACAO / DESARTICULACAO DE MEMBROS INFERIORES
0408050020;AMPUTACAO / DESARTICULACAO DE PE E TARSO
0408050039;ARTRODESE DE MEDIAS / GRANDES ARTICULACOES DE MEMBRO INFERIOR
0408050047;ARTROPLASTIA DE JOELHO (NAO CONVENCIONAL)
0408050055;ARTROPLASTIA TOTAL DE JOELHO - REVISAO / RECONSTRUCAO
0408050063;ARTROPLASTIA TOTAL PRIMARIA DO JOELHO
0408050071;ARTROPLASTIA UNICOMPARTIMENTAL PRIMARIA DO JOELHO
0408050080;FASCIOTOMIA DE MEMBROS INFERIORES
0408050098;INSTALACAO DE TRACAO ESQUELETICA DO MEMBRO INFERIOR
0408050101;PATELECTOMIA TOTAL OU PARCIAL
0408050110;QUADRICEPSPLASTIA
0408050128;REALINHAMENTO DO MECANISMO EXTENSOR DO JOELHO
0408050136;RECONSTRUCAO DE TENDAO PATELAR / TENDAO QUADRICIPITAL
0408050144;RECONSTRUCAO LIGAMENTAR DO TORNOZELO
0408050152;RECONSTRUCAO LIGAMENTAR EXTRA-ARTICULAR DO JOELHO
0408050160;RECONSTRUCAO LIGAMENTAR INTRA-ARTICULAR DO JOELHO (CRUZADO ANTERIOR)
0408050179;RECONSTRUCAO LIGAMENTAR INTRA-ARTICULAR DO JOELHO (CRUZADO POSTERIOR C/ OU S/ ANTERIOR)
0408050195;REDUCAO INCRUENTA DA LUXACAO / FRATURA-LUXACAO METATARSO-FALANGIANA / INTERFALANGIANA DO PE
0408050209;REDUCAO INCRUENTA DE FRATURA / LESAO FISARIA DOS METATARSIANOS
0408050217;REDUCAO INCRUENTA DE FRATURA / LUXACAO / FRATURA-LUXACAO DO TORNOZELO
0408050225;REDUCAO INCRUENTA DE FRATURA DIAFISARIA / LESAO FISARIA DISTAL DA TIBIA C/ OU S/ FRATURA DA FIBULA
0408050233;REDUCAO INCRUENTA DE FRATURA DIAFISARIA / LESAO FISARIA PROXIMAL DO FEMUR
0408050241;REDUCAO INCRUENTA DE FRATURA DOS OSSOS DO TARSO
0408050250;REDUCAO INCRUENTA DE FRATURA OU LESAO FISARIA DO JOELHO
0408050268;REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO DO JOELHO
0408050276;REDUCAO INCRUENTA DE LUXACAO FEMURO-PATELAR
0408050284;REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO SUBTALAR E INTRATARSICA
0408050292;REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO TARSO-METATARSICA
0408050306;REIMPLANTE AO NIVEL DA COXA ATE O TERCO PROXIMAL DA PERNA
0408050314;REIMPLANTE DO TERCO MEDIO DA PERNA ATE O PE
0408050322;REPARO DE BAINHA TENDINOSA AO NIVEL DO TORNOZELO
0408050330;REVISAO CIRURGICA DE COTO DE AMPUTACAO EM MEMBRO INFERIOR (EXCETO DEDOS DO PE)
0408050349;REVISAO CIRURGICA DO PE TORTO CONGENITO
0408050357;SINDACTILIA CIRURGICA DOS DEDOS DO PE (PROCEDIMENTO TIPO KELIKIAN)
0408050365;TALECTOMIA
0408050373;TENOSINOVECTOMIA EM MEMBRO INFERIOR
0408050381;TRANSFERENCIA DO GRANDE TROCANTER (PROCEDIMENTO ISOLADO)
0408050390;TRANSFERENCIA MUSCULAR / TENDINOSA NO MEMBRO INFERIOR
0408050403;TRANSPLANTE DE MENISCO
0408050411;TRANSPOSICAO DA FIBULA PARA A TIBIA
0408050420;TRATAMENTO CIRURGICO DAS DESINSERCOES DAS ESPINHAS INTERCONDILARES / EPICONDILARES
0408050438;TRATAMENTO CIRURGICO DE AVULSAO DO GRANDE E DO PEQUENO TROCANTER
0408050446;TRATAMENTO CIRURGICO DE COALIZAO TARSAL
0408050454;TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DE OSSOS DO MEDIO-PE
0408050462;TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS METATARSIANOS
0408050470;TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS PODODACTILOS
0408050489;TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA PROXIMAL (COLO) DO FEMUR (SINTESE)
0408050497;TRATAMENTO CIRURGICO DE FRATURA BIMALEOLAR / TRIMALEOLAR / DA FRATURA-LUXACAO DO TORNOZELO
0408050500;TRATAMENTO CIRURGICO DE FRATURA DA DIAFISE DA TIBIA
0408050519;TRATAMENTO CIRURGICO DE FRATURA DA DIAFISE DO FEMUR
0408050527;TRATAMENTO CIRURGICO DE FRATURA DA PATELA POR FIXACAO INTERNA
0408050535;TRATAMENTO CIRURGICO DE FRATURA DO CALCANEO
0408050543;TRATAMENTO CIRURGICO DE FRATURA DO PILAO TIBIAL
0408050551;TRATAMENTO CIRURGICO DE FRATURA DO PLANALTO TIBIAL
0408050560;TRATAMENTO CIRURGICO DE FRATURA DO TALUS
0408050578;TRATAMENTO CIRURGICO DE FRATURA DO TORNOZELO UNIMALEOLAR
0408050586;TRATAMENTO CIRURGICO DE FRATURA INTERCONDILEANA / DOS CONDILOS DO FEMUR
0408050594;TRATAMENTO CIRURGICO DE FRATURA LESAO FISARIA AO NIVEL DO JOELHO
0408050608;TRATAMENTO CIRURGICO DE FRATURA LESAO FISARIA DISTAL DE TIBIA
0408050616;TRATAMENTO CIRURGICO DE FRATURA SUBTROCANTERIANA
0408050624;TRATAMENTO CIRURGICO DE FRATURA SUPRACONDILEANA DO FEMUR (METAFISE DISTAL)
0408050632;TRATAMENTO CIRURGICO DE FRATURA TRANSTROCANTERIANA
0408050640;TRATAMENTO CIRURGICO DE GIGANTISMO DO PE
0408050659;TRATAMENTO CIRURGICO DE HALUX VALGUS C/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO
0408050667;TRATAMENTO CIRURGICO DE LESAO AGUDA CAPSULO-LIGAMENTAR MEMBRO INFERIOR (JOELHO / TORNOZELO)
0408050675;TRATAMENTO CIRURGICO DE LESAO EVOLUTIVA FISARIA NO MEMBRO INFERIOR
0408050683;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO AO NIVEL DO JOELHO
0408050691;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO METATARSO-FALANGIANA / INTER-FALANGIANA
0408050705;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO SUBTALAR E INTRA-TARSICA
0408050713;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO TARSO-METATARSICA
0408050721;TRATAMENTO CIRURGICO DE METATARSO PRIMO VARO
0408050730;TRATAMENTO CIRURGICO DE PE CAVO
0408050748;TRATAMENTO CIRURGICO DE PE PLANO VALGO
0408050756;TRATAMENTO CIRURGICO DE PE TALO VERTICAL
0408050764;TRATAMENTO CIRURGICO DE PE TORTO CONGENITO
0408050772;TRATAMENTO CIRURGICO DE PE TORTO CONGENITO INVETERADO
0408050780;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA AO NIVEL DO TARSO
0408050799;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA DA DIAFISE DO FEMUR
0408050802;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA DA REGIAO TROCANTERIANA
0408050810;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA DO COLO DO FEMUR
0408050829;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA DO PE
0408050837;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA METAFISE DISTAL DO FEMUR
0408050845;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO AO NIVEL DO JOELHO
0408050853;TRATAMENTO CIRURGICO DE PSEUDARTROSE CONGENITA DA TIBIA
0408050861;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA DA DIAFISE TIBIAL
0408050870;TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO/ PERDA OSSEA DA METAFISE TIBIAL
0408050888;TRATAMENTO CIRURGICO DE ROTURA DE MENISCO COM SUTURA MENISCAL UNI / BICOMPATIMENTAL
0408050896;TRATAMENTO CIRURGICO DE ROTURA DO MENISCO COM MENISCECTOMIA PARCIAL / TOTAL
0408050900;TRATAMENTO CIRURGICO DO HALUX RIGIDUS
0408050918;TRATAMENTO CIRURGICO DO HALUX VALGUS S/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO
0408050926;TRATAMENTO DAS LESOES OSTEO-CONDRAIS POR FIXACAO OU MOSAICOPLASTIA JOELHO/TORNOZELO
0408060018;ALONGAMENTO / ENCURTAMENTO MIOTENDINOSO
0408060026;ALONGAMENTO E/OU TRANSPORTE DE OSSOS DA MAO E/OU DO PE
0408060034;ALONGAMENTO E/OU TRANSPORTE OSSEO DE OSSOS LONGOS (EXCETO DA MAO E DO PE)
0408060042;AMPUTACAO / DESARTICULACAO DE DEDO
0408060050;ARTRODESE DE PEQUENAS ARTICULACOES
0408060069;ARTROPLASTIA DE RESSECCAO DE MEDIA / GRANDE ARTICULACAO
0408060077;ARTROPLASTIA DE RESSECCAO DE PEQUENAS ARTICULACOES
0408060085;BURSECTOMIA
0408060093;DESCOMPRESSAO COM ESVAZIAMENTO MEDULAR POR BROCAGEM / VIA CORTICOTOMIA
0408060107;DIAFISECTOMIA DE OSSOS LONGOS
0408060115;ENCURTAMENTO DE OSSOS LONGOS EXCETO DA MAO E DO PE
0408060123;EXPLORACAO ARTICULAR C/ OU S/ SINOVECTOMIA DE MEDIAS / GRANDES ARTICULACOES
0408060131;EXPLORACAO ARTICULAR C/ OU S/ SINOVECTOMIA DE PEQUENAS ARTICULACOES
0408060140;FASCIECTOMIA
0408060158;MANIPULACAO ARTICULAR
0408060166;OSTECTOMIA DE OSSOS DA MAO E/OU DO PE
0408060174;OSTECTOMIA DE OSSOS LONGOS EXCETO DA MAO E DO PE
0408060182;OSTEOTOMIA DE OSSOS DA MAO E/OU DO PE
0408060190;OSTEOTOMIA DE OSSOS LONGOS EXCETO DA MAO E DO PE
0408060204;REINSERCAO MUSCULAR
0408060212;RESSECCAO DE CISTO SINOVIAL
0408060220;RESSECCAO DE EXOSTOSE
0408060239;RESSECCAO DE TUMOR E RECONSTRUCAO C/ RETALHO MICROCIRURGICO
0408060247;RESSECCAO DE TUMOR E RECONSTRUCAO C/ RETALHO NAO MICROCIRURGICO (EXCETO MAO E PE)
0408060255;RESSECCAO DE TUMOR E RECONSTRUCAO C/ TRANSPORTE OSSEO
0408060263;RESSECCAO DE TUMOR OSSEO C/ SUBSTITUICAO (ENDOPROTESE)
0408060271;RESSECCAO DE TUMOR OSSEO E RECONSTRUCAO C/ ENXERTO
0408060280;RESSECCAO DE TUMOR OSSEO E RECONSTRUCAO C/ RETALHO NAO MICROCIRURGICO (APENAS MAO E PE)
0408060298;RESSECCAO DE TUMOR OSSEO E RECONSTRUCAO POR DESLIZAMENTO
0408060301;RESSECCAO MUSCULAR
0408060310;RESSECCAO SIMPLES DE TUMOR OSSEO / DE PARTES MOLES
0408060328;RETIRADA DE CORPO ESTRANHO INTRA-ARTICULAR
0408060336;RETIRADA DE CORPO ESTRANHO INTRA-OSSEO
0408060344;RETIRADA DE ESPACADORES / OUTROS MATERIAIS
0408060352;RETIRADA DE FIO OU PINO INTRA-OSSEO
0408060360;RETIRADA DE FIXADOR EXTERNO
0408060379;RETIRADA DE PLACA E/OU PARAFUSOS
0408060387;RETIRADA DE PROTESE DE SUBSTITUICAO DE GRANDES ARTICULACOES (OMBRO / COTOVELO / QUADRIL / JOELHO)
0408060395;RETIRADA DE PROTESE DE SUBSTITUICAO EM PEQUENAS E MEDIAS ARTICULACOES
0408060409;RETIRADA DE TRACAO TRANS-ESQUELETICA
0408060417;RETRACAO CICATRICIAL DOS DEDOS C/ COMPROMETIMENTO TENDINOSO (POR DEDO)
0408060425;REVISAO CIRURGICA DE COTO DE AMPUTACAO DOS DEDOS
0408060433;TENODESE
0408060441;TENOLISE
0408060450;TENOMIORRAFIA
0408060468;TENOMIOTOMIA / DESINSERCAO
0408060476;TENOPLASTIA OU ENXERTO DE TENDAO UNICO
0408060484;TENORRAFIA UNICA EM TUNEL OSTEO-FIBROSO
0408060492;TRANSPLANTE DO HALUX P/ O POLEGAR
0408060506;TRANSPLANTE DO SEGUNDO PODODACTILO P/ POLEGAR / QUALQUER OUTRO DEDO DA MAO
0408060514;TRANSPLANTE MUSCULO-CUTANEO C/ MICRO-ANASTOMOSE NO TRONCO / EXTREMIDADE
0408060522;TRANSPLANTE OSTEO-MUSCULO-CUTANEO C/ MICRO-ANASTOMOSE NO TRONCO OU EXTREMIDADES
0408060530;TRANSPOSICAO / TRANSFERENCIA MIOTENDINOSA MULTIPLA
0408060549;TRANSPOSICAO / TRANSFERENCIA MIOTENDINOSA UNICA
0408060557;TRATAMENTO CIRURGICO DE ARTRITE INFECCIOSA (GRANDES E MEDIAS ARTICULACOES)
0408060565;TRATAMENTO CIRURGICO DE ARTRITE INFECCIOSA DAS PEQUENAS ARTICULACOES
0408060573;TRATAMENTO CIRURGICO DE DEDO EM MARTELO / EM GARRA (MAO E PE)
0408060581;TRATAMENTO CIRURGICO DE DEFORMIDADE ARTICULAR POR RETRACAO TENO-CAPSULO-LIGAMENTAR
0408060590;TRATAMENTO CIRURGICO DE FRATURA VICIOSAMENTE CONSOLIDADA DOS OSSOS LONGOS EXCETO DA MAO E DO PE
0408060603;TRATAMENTO CIRURGICO DE HERNIA MUSCULAR
0408060611;TRATAMENTO CIRURGICO DE INFECCAO EM ARTROPLASTIA DAS MEDIAS / PEQUENAS ARTICULACOES
0408060620;TRATAMENTO CIRURGICO DE INFECCAO POS-ARTROPLASTIA (GRANDES ARTICULACOES)
0408060638;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO METATARSO INTER-FALANGEANA
0408060646;TRATAMENTO CIRURGICO DE MAO OU PE EM FENDA / DEDO BIFIDO / MACRODACTILIA / POLIDACTILIA
0408060654;TRATAMENTO CIRURGICO DE POLIDACTILIA NAO ARTICULADA
0408060662;TRATAMENTO CIRURGICO DE POLIDACTILIA ARTICULADA
0408060670;TRATAMENTO CIRURGICO DE RETRACAO MUSCULAR
0408060689;TRATAMENTO CIRURGICO DE RUTURA DO APARELHO EXTENSOR DO DEDO
0408060697;TRATAMENTO CIRURGICO DE SINDACTILIA COMPLEXA (C/ FUSAO OSSEA)
0408060700;TRATAMENTO CIRURGICO DE SINDACTILIA SIMPLES (DOIS DEDOS)
0408060719;VIDEOARTROSCOPIA
0409010014;CAPSULECTOMIA RENAL
0409010022;CISTECTOMIA PARCIAL
0409010030;CISTECTOMIA TOTAL
0409010049;CISTECTOMIA TOTAL E DERIVACAO EM 1 SO TEMPO
0409010057;CISTOENTEROPLASTIA
0409010065;CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA
0409010073;CISTOPLASTIA (CORRECAO DE EXTROFIA VESICAL)
0409010081;CISTORRAFIA
0409010090;CISTOSTOMIA
0409010103;COLOCACAO PERCUTANEA DE CATETER PIELO-URETERO-VESICAL UNILATERAL
0409010111;DILATACAO PERCUTANEA DE ESTENOSES URETERAIS E JUNCAO URETERO-VESICAL
0409010120;DIVERTICULECTOMIA VESICAL
0409010138;DRENAGEM DE ABSCESSO RENAL / PERI-RENAL
0409010146;EXTRACAO ENDOSCOPICA DE CALCULO EM PELVE RENAL
0409010154;EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO EM URETER
0409010162;IMPLANTE DE CATETER URETERAL POR TECNICA CISTOSCOPICA
0409010170;INSTALACAO ENDOSCOPICA DE CATETER DUPLO J
0409010189;LITOTRIPSIA
0409010197;LOMBOTOMIA
0409010200;NEFRECTOMIA PARCIAL
0409010219;NEFRECTOMIA TOTAL
0409010227;NEFROLITOTOMIA
0409010235;NEFROLITOTOMIA PERCUTANEA
0409010243;NEFROPEXIA
0409010251;NEFROPIELOSTOMIA
0409010260;NEFRORRAFIA
0409010278;NEFROSTOMIA (POR PUNCAO)
0409010286;NEFROSTOMIA C/ OU S/ DRENAGEM
0409010294;NEFROSTOMIA PERCUTANEA
0409010308;NEFROURETERECTOMIA TOTAL
0409010316;PIELOLITOTOMIA
0409010324;PIELOPLASTIA
0409010332;PIELOSTOMIA
0409010340;PIELOTOMIA
0409010359;PUNCAO / ASPIRACAO DA BEXIGA
0409010367;RESSECCAO DO COLO VESICAL / TUMOR VESICAL A CEU ABERTO
0409010375;RESSECCAO ENDOSCOPICA DA EXTREMIDADE DISTAL DO URETER
0409010383;RESSECCAO ENDOSCOPICA DE LESAO VESICAL
0409010391;RETIRADA PERCUTANEA DE CALCULO URETERAL C/ CATETER
0409010405;SINFISIOTOMIA DO RIM EM FERRADURA (NEFROPLASTIA)
0409010413;TRATAMENTO CIRURGICO DE BEXIGA NEUROGENICA
0409010421;TRATAMENTO CIRURGICO DE CISTO DE RIM POR PUNCAO
0409010430;TRATAMENTO CIRURGICO DE CISTOCELE
0409010448;TRATAMENTO CIRURGICO DE FISTULA VESICO-CUTANEA
0409010456;TRATAMENTO CIRURGICO DE FISTULA VESICO-ENTERICA
0409010464;TRATAMENTO CIRURGICO DE FISTULA VESICO-RETAL
0409010472;TRATAMENTO CIRURGICO DE FISTULAS URETERAIS
0409010480;TRATAMENTO CIRURGICO DE HEMORRAGIA VESICAL (FORMOLIZACAO DA BEXIGA)
0409010499;TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA VIA ABDOMINAL
0409010502;TRATAMENTO CIRURGICO DE REFLUXO VESICO-URETERAL
0409010510;TRATAMENTO CIRURGICO DE URETEROCELE
0409010529;URETERECTOMIA
0409010537;URETEROCISTONEOSTOMIA
0409010545;URETEROENTEROPLASTIA
0409010553;URETEROENTEROSTOMIA
0409010561;URETEROLITOTOMIA
0409010570;URETEROPLASTIA
0409010588;URETEROSTOMIA CUTANEA
0409010596;URETEROLITOTRIPSIA TRANSURETEROSCOPICA
0409020010;DRENAGEM DE COLECAO PERI-URETRAL
0409020028;DRENAGEM DE FLEIMAO URINOSO
0409020036;EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO NA URETRA C/ CISTOSCOPIA
0409020044;INJECAO DE GORDURA / TEFLON PERI-URETRAL
0409020052;LIGADURA / SECCAO DE VASOS ABERRANTES
0409020060;MEATOTOMIA ENDOSCOPICA
0409020079;MEATOTOMIA SIMPLES
0409020087;RESSECCAO DE CARUNCULA URETRAL
0409020095;RESSECCAO DE PROLAPSO DA MUCOSA DA URETRA
0409020109;RESSECCAO E FECHAMENTO DE FISTULA URETRAL
0409020117;TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA
0409020125;URETROPLASTIA (RESSECCAO DE CORDA)
0409020133;URETROPLASTIA AUTOGENA
0409020141;URETROPLASTIA HETEROGENEA
0409020150;URETRORRAFIA
0409020168;URETROSTOMIA PERINEAL / CUTANEA / EXTERNA
0409020176;URETROTOMIA INTERNA
0409020184;URETROTOMIA P/ RETIRADA DE CALCULO OU CORPO ESTRANHO
0409030015;DRENAGEM DE ABSCESSO PROSTATICO
0409030023;PROSTATECTOMIA SUPRAPUBICA
0409030031;PROSTATOVESICULECTOMIA RADICAL
0409030040;RESSECCAO ENDOSCOPICA DE PROSTATA
0409040010;DRENAGEM DE ABSCESSO DA BOLSA ESCROTAL
0409040029;DRENAGEM DE ABSCESSO DO EPIDIDIMO E/OU CANAL DEFERENTE
0409040037;EPIDIDIMECTOMIA
0409040045;EPIDIDIMECTOMIA C/ ESVAZIAMENTO GANGLIONAR
0409040053;ESPERMATOCELECTOMIA
0409040061;EXERESE DE CISTO DE BOLSA ESCROTAL
0409040070;EXERESE DE CISTO DE EPIDIDIMO
0409040088;EXERESE DE LESAO DO CORDAO ESPERMATICO
0409040096;EXPLORACAO CIRURGICA DA BOLSA ESCROTAL
0409040100;EXPLORACAO CIRURGICA DO CANAL DEFERENTE
0409040118;NEOSTOMIA DE EPIDIDIMO / CANAL DEFERENTE
0409040126;ORQUIDOPEXIA BILATERAL
0409040134;ORQUIDOPEXIA UNILATERAL
0409040142;ORQUIECTOMIA SUBCAPSULAR BILATERAL
0409040150;ORQUIECTOMIA UNI OU BILATERAL C/ ESVAZIAMENTO GANGLIONAR
0409040169;ORQUIECTOMIA UNILATERAL
0409040177;PLASTICA DA BOLSA ESCROTAL
0409040185;REPARACAO E OPERACAO PLASTICA DO TESTICULO
0409040193;RESSECCAO PARCIAL DA BOLSA ESCROTAL
0409040207;TRATAMENTO CIRURGICO DE ELEFANTIASE DA BOLSA ESCROTAL
0409040215;TRATAMENTO CIRURGICO DE HIDROCELE
0409040223;TRATAMENTO CIRURGICO DE TORCAO DO TESTICULO / DO CORDAO ESPERMATICO
0409040231;TRATAMENTO CIRURGICO DE VARICOCELE
0409040240;VASECTOMIA
0409050016;AMPUTACAO DE PENIS
0409050024;CORRECAO DE EPISPADIA
0409050032;CORRECAO DE HIPOSPADIA (1O TEMPO)
0409050040;CORRECAO DE HIPOSPADIA (2O TEMPO)
0409050059;LIBERACAO / PLASTIA DE PREPUCIO
0409050067;PLASTICA DE FREIO BALANO-PREPUCIAL
0409050075;PLASTICA TOTAL DO PENIS
0409050083;POSTECTOMIA
0409050091;REIMPLANTE DE PENIS
0409050105;TRATAMENTO CIRURGICO DE ELEFANTIASE DO PENIS
0409050113;TRATAMENTO CIRURGICO DE PRIAPRISMO
0409050130;CIRURGIAS COMPLEMENTARES DE REDESIGNACAO SEXUAL
0409050148;REDESIGNACAO SEXUAL NO SEXO MASCULINO
0409060011;CERCLAGEM DE COLO DO UTERO
0409060020;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR C/ AMPUTACAO DE COLO
0409060038;EXCISAO TIPO 3 DO COLO UTERINO
0409060046;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO
0409060054;CURETAGEM UTERINA EM MOLA HIDATIFORME
0409060062;DILATACAO DE COLO DO UTERO
0409060070;ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU)
0409060089;EXCISAO TIPO I DO COLO UTERINO
0409060097;EXERESE DE POLIPO DE UTERO
0409060100;HISTERECTOMIA (POR VIA VAGINAL)
0409060119;HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL)
0409060127;HISTERECTOMIA SUBTOTAL
0409060135;HISTERECTOMIA TOTAL
0409060143;HISTERECTOMIA TOTAL AMPLIADA (WERTHEIN-MEIGS)
0409060151;HISTERECTOMIA VIDEOLAPAROSCOPICA
0409060160;HISTERORRAFIA
0409060178;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO
0409060186;LAQUEADURA TUBARIA
0409060194;MIOMECTOMIA
0409060208;MIOMECTOMIA VIDEOLAPAROSCOPICA
0409060216;OOFORECTOMIA / OOFOROPLASTIA
0409060224;RESSECCAO DE VARIZES PELVICAS
0409060232;SALPINGECTOMIA UNI / BILATERAL
0409060240;SALPINGECTOMIA VIDEOLAPAROSCOPICA
0409060259;SALPINGOPLASTIA
0409060267;SALPINGOPLASTIA VIDEOLAPAROSCOPICA
0409060275;TRAQUELOPLASTIA
0409060283;TRATAMENTO CIRURGICO DE FISTULA VESICO-UTERINA
0409060291;HISTERECTOMIA C/ ANEXECTOMIA BILATERAL E COLPECTOMIA SOB PROCESSO TRANSEXUALIZADOR
0409060305;EXCISAO TIPO 2 DO COLO UTERINO
0409070017;ALARGAMENTO DA ENTRADA VAGINAL
0409070025;COLPECTOMIA
0409070033;COLPOCLEISE (CIRURGIA DE LE FORT)
0409070041;COLPOPERINEOCLEISE
0409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR
0409070068;COLPOPERINEOPLASTIA POSTERIOR
0409070076;COLPOPERINEORRAFIA NAO OBSTETRICA
0409070084;COLPOPLASTIA ANTERIOR
0409070092;COLPORRAFIA NAO OBSTETRICA
0409070106;COLPOTOMIA
0409070114;CONSTRUCAO DE VAGINA
0409070122;DRENAGEM DE GLANDULA DE BARTHOLIN / SKENE
0409070130;EPISIOPERINEORRAFIA NAO OBSTETRICA
0409070149;EXERESE DE CISTO VAGINAL
0409070157;EXERESE DE GLANDULA DE BARTHOLIN / SKENE
0409070165;EXTIRPACAO DE LESAO DE VULVA / PERINEO (POR ELETROCOAGULACAO OU FULGURACAO)
0409070173;EXTRACAO DE CORPO ESTRANHO DA VAGINA
0409070181;HIMENOTOMIA
0409070190;MARSUPIALIZACAO DE GLANDULA DE BARTOLIN
0409070203;OPERACAO DE BURCH
0409070211;RECONSTRUCAO DA VAGINA
0409070220;TRATAMENTO CIRURGICO DE COAPTACAO DE NINFAS
0409070238;TRATAMENTO CIRURGICO DE FISTULA RETO-VAGINAL
0409070246;TRATAMENTO CIRURGICO DE FISTULA URETRO-VAGINAL
0409070254;TRATAMENTO CIRURGICO DE FISTULA VESICO-VAGINAL
0409070262;TRATAMENTO CIRURGICO DE HIPERTROFIA DOS PEQUENOS LABIOS
0409070270;TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA POR VIA VAGINAL
